gene,influence
GPATCH8,1.15E-03
GPC4,1.15E-03
GPD1,1.15E-03
GPR15,1.15E-03
GRIK2,1.15E-03
GTF2F1,1.15E-03
GTF2H1,1.15E-03
GTPBP2,1.15E-03
HBD,1.15E-03
HCFC2,1.15E-03
HDDC2,1.15E-03
HILPDA,1.15E-03
HMGN5,1.15E-03
HTRA2,1.15E-03
HYAL1,1.15E-03
IDH3A,1.15E-03
IER3,1.15E-03
IFFO1,1.15E-03
IFT122,1.15E-03
IFT88,1.15E-03
IGKV1-37 /// IGKV1-37 /// IGKV1D-37 /// IGKV1D-37,1.15E-03
IL10RA,1.15E-03
IMPDH2,1.15E-03
INO80B,1.15E-03
INSL3,1.15E-03
ITM2B,1.15E-03
KATNA1,1.15E-03
KCNJ14,1.15E-03
KCNN2,1.15E-03
KCTD13,1.15E-03
KIAA0408,1.15E-03
KIAA1549L,1.15E-03
KIF21B,1.15E-03
KIF25,1.15E-03
KLF10,1.15E-03
KLHL24,1.15E-03
KLK5,1.15E-03
KRT1,1.15E-03
LAT2,1.15E-03
LMO1,1.15E-03
LOXL1,1.15E-03
LPCAT4,1.15E-03
LRP1,1.15E-03
LRP3,1.15E-03
LSM8,1.15E-03
MACROD1,1.15E-03
MAK,1.15E-03
MAP4K1,1.15E-03
MAP7D1,1.15E-03
MBTPS2,1.15E-03
MCAT,1.15E-03
MCL1,1.15E-03
MCOLN3,1.15E-03
MED15,1.15E-03
MED22,1.15E-03
MEPCE,1.15E-03
MMP9,1.15E-03
MOSPD2,1.15E-03
MPC2,1.15E-03
MPP5,1.15E-03
MPRIP,1.15E-03
MRPL48,1.15E-03
MSLN,1.15E-03
MTERF4,1.15E-03
MTMR11,1.15E-03
MYO19,1.15E-03
MYO1B,1.15E-03
MYO1F,1.15E-03
MYO6,1.15E-03
MYOZ1,1.15E-03
NAALAD2,1.15E-03
NEK3,1.15E-03
NGRN,1.15E-03
NID2,1.15E-03
NKTR,1.15E-03
NLGN3,1.15E-03
NNT,1.15E-03
NOTCH3,1.15E-03
NUBP2,1.15E-03
OPA1,1.15E-03
OSGEPL1,1.15E-03
PAOX,1.15E-03
PCP4,1.15E-03
PDCD1LG2,1.15E-03
PDK4,1.15E-03
PHF10,1.15E-03
PHLDA3,1.15E-03
PLCD1,1.15E-03
PLCG2,1.15E-03
PLEC,1.15E-03
PLK4,1.15E-03
PNLIPRP2,1.15E-03
POLE,1.15E-03
POM121,1.15E-03
POMGNT1,1.15E-03
PPP1R8,1.15E-03
PRICKLE3,1.15E-03
PRKAA1,1.15E-03
PRKRA,1.15E-03
PROCR,1.15E-03
PRPF8,1.15E-03
PSD4,1.15E-03
PSMB3,1.15E-03
PSMB9,1.15E-03
PTCH2,1.15E-03
PTPRT,1.15E-03
PYGO1,1.15E-03
RAB5A,1.15E-03
RALB,1.15E-03
RAP1A,1.15E-03
RAP1B,1.15E-03
RBM17,1.15E-03
RBM42,1.15E-03
RCN3,1.15E-03
RGS14,1.15E-03
RIPK4,1.15E-03
RNASET2,1.15E-03
RP2,1.15E-03
RPF1,1.15E-03
RPL14,1.15E-03
RUFY1,1.15E-03
SART3,1.15E-03
SCGB1D2,1.15E-03
SCML2,1.15E-03
SCN4A,1.15E-03
SECISBP2L,1.15E-03
SEMA3G,1.15E-03
SERPINH1,1.15E-03
SF3B3,1.15E-03
SH3BP2,1.15E-03
SIRPG,1.15E-03
SLC1A5,1.15E-03
SLC25A4,1.15E-03
SLC30A9,1.15E-03
SLC38A3,1.15E-03
SLC38A4,1.15E-03
SLC41A3,1.15E-03
SLC6A4,1.15E-03
SLC9A8,1.15E-03
SMIM8,1.15E-03
SNIP1,1.15E-03
SPCS1,1.15E-03
SPIN2A,1.15E-03
SPRR1B,1.15E-03
SRGAP3,1.15E-03
SRSF8,1.15E-03
SSPN,1.15E-03
SSR3,1.15E-03
SSX2IP,1.15E-03
SULT2B1,1.15E-03
SUMO1,1.15E-03
SUPT20H,1.15E-03
SYN1,1.15E-03
TAOK3,1.15E-03
TBC1D22A,1.15E-03
TBC1D9B,1.15E-03
TBCA,1.15E-03
TGS1,1.15E-03
THG1L,1.15E-03
TICAM1,1.15E-03
TIMELESS,1.15E-03
TMCO3,1.15E-03
TMEM11,1.15E-03
TNFSF4,1.15E-03
TOX4,1.15E-03
TP53AIP1,1.15E-03
TREM1,1.15E-03
TRIM32,1.15E-03
TTC13,1.15E-03
TTC28,1.15E-03
TWF1,1.15E-03
UBQLN2,1.15E-03
UNC93B1,1.15E-03
URGCP,1.15E-03
USO1,1.15E-03
UTS2,1.15E-03
VASH1,1.15E-03
VIL1,1.15E-03
VWF,1.15E-03
WDR76,1.15E-03
YTHDC2,1.15E-03
YTHDF1,1.15E-03
ZNF23,1.15E-03
ZNF266,1.15E-03
ZNF395,1.15E-03
ZNF468,1.15E-03
ZNF471,1.15E-03
ABHD17A,1.14E-03
ABHD17B,1.14E-03
ABHD6,1.14E-03
ABI3BP,1.14E-03
AEN,1.14E-03
AGMAT,1.14E-03
AGPAT1,1.14E-03
ALB,1.14E-03
ANGEL2,1.14E-03
ANKH,1.14E-03
AOC1,1.14E-03
AOX1,1.14E-03
APBB1,1.14E-03
APOL3,1.14E-03
APOLD1,1.14E-03
APRT,1.14E-03
ARHGAP24,1.14E-03
ARHGAP28,1.14E-03
ASCC3,1.14E-03
ASPH,1.14E-03
ATXN3,1.14E-03
AVPR1A,1.14E-03
BCCIP,1.14E-03
BCL2L14,1.14E-03
BCORL1,1.14E-03
BHLHB9,1.14E-03
BLMH,1.14E-03
BTG3,1.14E-03
C11orf49,1.14E-03
C18orf25,1.14E-03
C19orf54,1.14E-03
C6orf48,1.14E-03
CARD10,1.14E-03
CBL,1.14E-03
CCDC86,1.14E-03
CCNG1,1.14E-03
CCR7,1.14E-03
CD2,1.14E-03
CD3G,1.14E-03
CD80,1.14E-03
CDC25A,1.14E-03
CDIPT,1.14E-03
CDK5,1.14E-03
CDO1,1.14E-03
CDV3,1.14E-03
CEP250,1.14E-03
CHEK1,1.14E-03
CIB1,1.14E-03
CIR1,1.14E-03
CISH,1.14E-03
CIT /// MIR1178,1.14E-03
CKAP4,1.14E-03
CLDN8,1.14E-03
CLIC2,1.14E-03
CLPB,1.14E-03
CNIH4,1.14E-03
CNTN2,1.14E-03
COL15A1,1.14E-03
COL21A1,1.14E-03
COX7A2P2 /// COX7A2P2,1.14E-03
CPQ,1.14E-03
CRISPLD2,1.14E-03
CST4,1.14E-03
CSTF1,1.14E-03
CSTF2T,1.14E-03
CTAGE1,1.14E-03
CTPS2,1.14E-03
CTSZ,1.14E-03
CXorf36,1.14E-03
CYP3A5,1.14E-03
DCTN2,1.14E-03
DDX42,1.14E-03
DECR1,1.14E-03
DISC1,1.14E-03
DKC1 /// MIR664B /// SNORA56,1.14E-03
DKK1,1.14E-03
DMC1,1.14E-03
DNAJC15,1.14E-03
DNAJC4,1.14E-03
DOT1L,1.14E-03
DSTNP2,1.14E-03
EDA,1.14E-03
EDN1,1.14E-03
EED,1.14E-03
EGLN1,1.14E-03
EIF1B,1.14E-03
EIF2AK1,1.14E-03
EIF4ENIF1,1.14E-03
EIF4G1,1.14E-03
EPHA4,1.14E-03
EPHX2,1.14E-03
ERBB3,1.14E-03
ERMP1,1.14E-03
ESPN,1.14E-03
ESYT1,1.14E-03
FABP7,1.14E-03
FAF1,1.14E-03
FAM214B,1.14E-03
FAM50A,1.14E-03
FAM86C1,1.14E-03
FBP1,1.14E-03
FNTA,1.14E-03
FUT5,1.14E-03
FZD2,1.14E-03
GAB1,1.14E-03
GABRD,1.14E-03
GAS2L1,1.14E-03
GDI2,1.14E-03
GGTLC1,1.14E-03
GGTLC2,1.14E-03
GLB1L,1.14E-03
GNL3 /// SNORD19B,1.14E-03
GPBP1L1,1.14E-03
GPR132,1.14E-03
GSPT2,1.14E-03
GSTA1,1.14E-03
GSTM3,1.14E-03
GSTM4,1.14E-03
GTF3C4,1.14E-03
HAX1,1.14E-03
HERC2,1.14E-03
HIF1AN,1.14E-03
HLA-DRA,1.14E-03
HMG20B,1.14E-03
HMGB2,1.14E-03
HNRNPA0,1.14E-03
HSD17B14,1.14E-03
INO80D,1.14E-03
IPO5,1.14E-03
ISOC1,1.14E-03
ITGAV,1.14E-03
KATNB1,1.14E-03
KCNC4,1.14E-03
KCNK13,1.14E-03
KCTD20,1.14E-03
KDM4D,1.14E-03
KIAA1211L,1.14E-03
KIF16B,1.14E-03
KLF2,1.14E-03
KLRD1,1.14E-03
KLRF1,1.14E-03
LBP,1.14E-03
LILRA6,1.14E-03
LMBR1L,1.14E-03
LMO4,1.14E-03
LST1,1.14E-03
LYST,1.14E-03
MAPK11,1.14E-03
MAPRE2,1.14E-03
MBD1,1.14E-03
MBD3,1.14E-03
MDH2,1.14E-03
MED1,1.14E-03
MEST,1.14E-03
MID1,1.14E-03
MIPEP,1.14E-03
MKRN4P /// MKRN4P,1.14E-03
MLLT11,1.14E-03
MLLT3,1.14E-03
MOB3B,1.14E-03
MRPL3,1.14E-03
MRPL44,1.14E-03
MRPS10,1.14E-03
MRPS7,1.14E-03
MTHFSD,1.14E-03
MTRR,1.14E-03
MYO15B,1.14E-03
NDUFA7,1.14E-03
NENF,1.14E-03
NHP2P2 /// NHP2P2,1.14E-03
NINL,1.14E-03
NOTCH1,1.14E-03
NPY5R,1.14E-03
NRP1,1.14E-03
NRSN2,1.14E-03
NUFIP1,1.14E-03
OGN,1.14E-03
OR7E14P,1.14E-03
ORC3,1.14E-03
OVGP1,1.14E-03
P4HA1,1.14E-03
PANK3,1.14E-03
PCGF2,1.14E-03
PCGF3,1.14E-03
PCMT1,1.14E-03
PCOLCE,1.14E-03
PDE4DIP,1.14E-03
PDZD8,1.14E-03
PEX5L,1.14E-03
PHACTR1,1.14E-03
PIGP,1.14E-03
PIPOX,1.14E-03
PKIA,1.14E-03
PLEKHF2,1.14E-03
PLOD2,1.14E-03
POLA1,1.14E-03
POLD1,1.14E-03
PPM1A,1.14E-03
PPP1R12A,1.14E-03
PPP1R26,1.14E-03
PRPF6,1.14E-03
PRPS1L1,1.14E-03
PSEN1,1.14E-03
PSMB8,1.14E-03
PSMD2,1.14E-03
PTGDR2,1.14E-03
PTPN6,1.14E-03
PYGB,1.14E-03
RAB27A,1.14E-03
RAB6B,1.14E-03
RABGAP1,1.14E-03
RACGAP1,1.14E-03
RASL12,1.14E-03
RCAN3,1.14E-03
REPS2,1.14E-03
RGS5,1.14E-03
RHOC,1.14E-03
RHOG,1.14E-03
RNF11,1.14E-03
RNF111,1.14E-03
RNF13,1.14E-03
RPL11,1.14E-03
RPP38,1.14E-03
RRAGB,1.14E-03
RTN4,1.14E-03
RWDD2B,1.14E-03
SAA1 /// SAA2 /// SAA2-SAA4,1.14E-03
SAA3P,1.14E-03
SCN3A,1.14E-03
SEMA3F,1.14E-03
SERF1A /// SERF1B,1.14E-03
SETD2,1.14E-03
SF3B5,1.14E-03
SFT2D3 /// WDR33,1.14E-03
SH2D2A,1.14E-03
SIRT3,1.14E-03
SKIV2L,1.14E-03
SLAMF1,1.14E-03
SLC16A1,1.14E-03
SLC28A3,1.14E-03
SLC35A1,1.14E-03
SLC7A4,1.14E-03
SMAD6,1.14E-03
SMAGP,1.14E-03
SMG8,1.14E-03
SNCAIP,1.14E-03
SND1,1.14E-03
SNPH,1.14E-03
SNX16,1.14E-03
SPATA5L1,1.14E-03
SPATA7,1.14E-03
SPDYE2,1.14E-03
SSR4,1.14E-03
STAG3L3,1.14E-03
STARD7,1.14E-03
STK19,1.14E-03
SULT1A1,1.14E-03
SUV39H2,1.14E-03
SYNGR2,1.14E-03
TAF11,1.14E-03
TAT,1.14E-03
TBC1D1,1.14E-03
TBCCD1,1.14E-03
TFF1,1.14E-03
TGFBR3,1.14E-03
TMA16,1.14E-03
TMEM184B,1.14E-03
TMEM80,1.14E-03
TMPRSS3,1.14E-03
TNFSF18,1.14E-03
TOE1,1.14E-03
TOM1,1.14E-03
TOP1,1.14E-03
TPSD1,1.14E-03
TRAC,1.14E-03
TRIM58,1.14E-03
TSC22D4,1.14E-03
TSSC4,1.14E-03
TTLL1,1.14E-03
U2AF1,1.14E-03
UHRF1BP1L,1.14E-03
USP25,1.14E-03
VWA8,1.14E-03
WASL,1.14E-03
WDR7,1.14E-03
WDR77,1.14E-03
WHAMMP2 /// WHAMMP3,1.14E-03
XRCC6,1.14E-03
XYLB,1.14E-03
ZMYM3,1.14E-03
ZNF207,1.14E-03
ZNF276,1.14E-03
ZNF337,1.14E-03
ZNF451,1.14E-03
ZNF512B,1.14E-03
ZNF710,1.14E-03
ZSCAN32,1.14E-03
AAAS,1.13E-03
AAK1,1.13E-03
AASS,1.13E-03
ACAT1,1.13E-03
ACTB,1.13E-03
ACYP1,1.13E-03
ADAM17,1.13E-03
ADAMTSL2,1.13E-03
AGK,1.13E-03
AKAP17A,1.13E-03
AMDHD2 /// CEMP1,1.13E-03
AMH /// MIR4321,1.13E-03
ANO3,1.13E-03
AP1S2,1.13E-03
APOM,1.13E-03
AREG,1.13E-03
ARL4C,1.13E-03
ARMC6,1.13E-03
ARMCX1,1.13E-03
ARPP19,1.13E-03
ATP2C2,1.13E-03
BCHE,1.13E-03
BFSP1,1.13E-03
BGN,1.13E-03
BUB1B,1.13E-03
C3AR1,1.13E-03
CA4,1.13E-03
CACNA1I,1.13E-03
CACNB3,1.13E-03
CAPN1,1.13E-03
CAPN5,1.13E-03
CAPN9,1.13E-03
CASP4,1.13E-03
CASP7,1.13E-03
CBX2,1.13E-03
CCDC92,1.13E-03
CCL19,1.13E-03
CDH13,1.13E-03
CDH5,1.13E-03
CDK11A /// CDK11B,1.13E-03
CDKN2AIP,1.13E-03
CDKN2B,1.13E-03
CFH,1.13E-03
CGGBP1,1.13E-03
CHRD,1.13E-03
CHST4,1.13E-03
CMC2,1.13E-03
CNN1,1.13E-03
CNNM2,1.13E-03
COL14A1,1.13E-03
COQ4,1.13E-03
COQ6,1.13E-03
COX4I1,1.13E-03
CPA3,1.13E-03
CPOX,1.13E-03
CPT2,1.13E-03
CSK,1.13E-03
CTNNAL1,1.13E-03
CTNNBIP1,1.13E-03
CUEDC1,1.13E-03
CUL4A,1.13E-03
CXCL5,1.13E-03
CYB561,1.13E-03
DAGLA,1.13E-03
DCLK1,1.13E-03
DDX21,1.13E-03
DDX28,1.13E-03
DDX50,1.13E-03
DET1,1.13E-03
DEXI,1.13E-03
DHRS1,1.13E-03
DIEXF,1.13E-03
DLG5,1.13E-03
DMXL1,1.13E-03
DNAJC11,1.13E-03
DPM2,1.13E-03
ENOX2,1.13E-03
ETF1,1.13E-03
ETNPPL,1.13E-03
EVL,1.13E-03
EXOC7,1.13E-03
FAM114A2,1.13E-03
FAM184A,1.13E-03
FAM3A,1.13E-03
FBLN2,1.13E-03
FBN1,1.13E-03
FBXO28,1.13E-03
FCER1A,1.13E-03
FCF1,1.13E-03
FER,1.13E-03
FKBP4,1.13E-03
FKBP5,1.13E-03
FKBP8,1.13E-03
FRS3,1.13E-03
FUT1,1.13E-03
GAK,1.13E-03
GJB5,1.13E-03
GOLGA2P5,1.13E-03
GOLGA2P7 /// LOC101929479 /// LOC642423 /// LOC727751 /// LOC80154,1.13E-03
GORASP1,1.13E-03
GPNMB,1.13E-03
GPR37,1.13E-03
GSTM5,1.13E-03
GTPBP3,1.13E-03
HARS /// LOC101928623,1.13E-03
HCG4,1.13E-03
HECTD3,1.13E-03
HEXB,1.13E-03
HNRNPDL,1.13E-03
HNRNPR,1.13E-03
HNRNPUL2,1.13E-03
HSPB1,1.13E-03
IFRD2,1.13E-03
IGHG1,1.13E-03
IGLJ3,1.13E-03
IGLL1,1.13E-03
IKBKG,1.13E-03
IL18R1,1.13E-03
IL20RA,1.13E-03
INPP5J,1.13E-03
ITGB1BP2,1.13E-03
KAT6A,1.13E-03
KAT6B,1.13E-03
KCNB1,1.13E-03
KCNMA1,1.13E-03
KDM4A,1.13E-03
KIAA0040,1.13E-03
KIAA1614,1.13E-03
KLHDC2,1.13E-03
KPNB1,1.13E-03
KRT18,1.13E-03
KRT18P44 /// KRT18P44,1.13E-03
LAMC1,1.13E-03
LCMT1,1.13E-03
LCN2,1.13E-03
LEPR /// LEPROT,1.13E-03
LIG4,1.13E-03
LMNA,1.13E-03
LRRC17,1.13E-03
LRRC20,1.13E-03
LRRC37BP1,1.13E-03
LSM1,1.13E-03
LYRM9,1.13E-03
MAOB,1.13E-03
MAP2K1,1.13E-03
MAPK8IP1,1.13E-03
MCM3AP,1.13E-03
MED28,1.13E-03
MFSD6,1.13E-03
MICAL2,1.13E-03
MICU1,1.13E-03
MIEF1,1.13E-03
MLXIP,1.13E-03
MRFAP1L1,1.13E-03
MRPS2,1.13E-03
MRPS27,1.13E-03
MTMR10,1.13E-03
MVD,1.13E-03
MYL12B,1.13E-03
MYO1C,1.13E-03
MYT1,1.13E-03
NAP1L1,1.13E-03
NCS1,1.13E-03
NDUFB5,1.13E-03
NEDD8,1.13E-03
NOL6,1.13E-03
NOL8,1.13E-03
NOLC1,1.13E-03
NONO,1.13E-03
NPPC,1.13E-03
NQO1,1.13E-03
NXPH3,1.13E-03
OAT,1.13E-03
OCLM,1.13E-03
OLFM4,1.13E-03
ORC2,1.13E-03
OSBPL11,1.13E-03
OSER1,1.13E-03
P2RY1,1.13E-03
PAPOLG,1.13E-03
PDPR,1.13E-03
PEPD,1.13E-03
PFN1,1.13E-03
PGAP2,1.13E-03
PHF20,1.13E-03
PHLPP1,1.13E-03
PIGC,1.13E-03
PIGH,1.13E-03
PIK3R4,1.13E-03
PIP5K1B,1.13E-03
PLCG1,1.13E-03
PLCH1,1.13E-03
PLP2,1.13E-03
POP7,1.13E-03
PPIC,1.13E-03
PPID,1.13E-03
PPME1,1.13E-03
PPP2R5A,1.13E-03
PPP6R3,1.13E-03
PRKAB2,1.13E-03
PRKAR2B,1.13E-03
PRLH,1.13E-03
PRPF18,1.13E-03
PRPH,1.13E-03
PRRC1,1.13E-03
PRRG2,1.13E-03
PSMA5,1.13E-03
PTGS1,1.13E-03
QPCT,1.13E-03
RAB28,1.13E-03
RAB32,1.13E-03
RAB40B,1.13E-03
RAB4A /// SPHAR,1.13E-03
RAI14,1.13E-03
RAPGEF4,1.13E-03
RB1CC1,1.13E-03
RBM15,1.13E-03
RECQL5,1.13E-03
REEP2,1.13E-03
REEP4,1.13E-03
REEP5,1.13E-03
RFPL3,1.13E-03
RFWD3,1.13E-03
RIN1,1.13E-03
RNF187,1.13E-03
ROGDI,1.13E-03
RPAIN,1.13E-03
RPL37A,1.13E-03
SALL1,1.13E-03
SCRN1,1.13E-03
SDHD,1.13E-03
SEC22A,1.13E-03
SEC24D,1.13E-03
SELENBP1,1.13E-03
SEMA6B,1.13E-03
SERPINE1,1.13E-03
SERPINF2,1.13E-03
SFXN3,1.13E-03
SGK1,1.13E-03
SLC25A22,1.13E-03
SLC25A37,1.13E-03
SLC2A3,1.13E-03
SLC35D1,1.13E-03
SLC4A5,1.13E-03
SLC7A5,1.13E-03
SLIT2,1.13E-03
SNUPN,1.13E-03
SNX13,1.13E-03
SORBS1,1.13E-03
SP110,1.13E-03
SPAG9,1.13E-03
SRRT,1.13E-03
SRSF11,1.13E-03
STAG1,1.13E-03
STIM1,1.13E-03
STK16,1.13E-03
STOML1,1.13E-03
STX7,1.13E-03
SULF1,1.13E-03
SUPT6H,1.13E-03
TAF1B,1.13E-03
TATDN2,1.13E-03
TBC1D30,1.13E-03
TBC1D8B,1.13E-03
TDO2,1.13E-03
TERF2IP,1.13E-03
TFR2,1.13E-03
TM9SF2,1.13E-03
TMEM109,1.13E-03
TMEM185B,1.13E-03
TMEM9B,1.13E-03
TNFAIP2,1.13E-03
TNFRSF25,1.13E-03
TNIP2,1.13E-03
TP53TG1,1.13E-03
TPD52L1,1.13E-03
TRIB3,1.13E-03
TRIP10,1.13E-03
TRMT61B,1.13E-03
TRMU,1.13E-03
TSPAN14,1.13E-03
TSPAN2,1.13E-03
TUBGCP4,1.13E-03
TXLNG,1.13E-03
TXNDC9,1.13E-03
TYMS,1.13E-03
UBA1,1.13E-03
UBE2M,1.13E-03
UBE4B,1.13E-03
UBXN1,1.13E-03
UBXN7,1.13E-03
USP48,1.13E-03
VAV1,1.13E-03
VPS16,1.13E-03
VWA7,1.13E-03
WDR60,1.13E-03
WDR83OS,1.13E-03
WRB,1.13E-03
XK,1.13E-03
ZBTB17,1.13E-03
ZMAT3,1.13E-03
ZNF202,1.13E-03
ZNF329,1.13E-03
ZNF665,1.13E-03
ZNF816 /// ZNF816-ZNF321P,1.13E-03
AAMP,1.12E-03
ABCA4,1.12E-03
ABCC2,1.12E-03
ABCC6 /// LOC101930322,1.12E-03
ACE2,1.12E-03
ACOX1,1.12E-03
ADAMTSL3,1.12E-03
ADH1C,1.12E-03
ADPGK,1.12E-03
ADRB1,1.12E-03
AHCTF1,1.12E-03
AKAP1,1.12E-03
AKAP3,1.12E-03
ANKRD11,1.12E-03
AP2S1,1.12E-03
AP3S1,1.12E-03
APH1B,1.12E-03
APOD,1.12E-03
ART3,1.12E-03
ASPSCR1,1.12E-03
ASXL1,1.12E-03
ATP11B,1.12E-03
ATRN,1.12E-03
AZIN1,1.12E-03
B4GALT2,1.12E-03
BAZ1A,1.12E-03
BCL2A1,1.12E-03
BMP4,1.12E-03
C19orf73,1.12E-03
C1QBP,1.12E-03
C1QTNF1,1.12E-03
C21orf2,1.12E-03
CA14,1.12E-03
CALCOCO1,1.12E-03
CALML3,1.12E-03
CAND1,1.12E-03
CCDC15,1.12E-03
CCT3 /// LOC101927137,1.12E-03
CD68 /// LOC101928634 /// SNORA67,1.12E-03
CD8A,1.12E-03
CDADC1,1.12E-03
CDC42,1.12E-03
CERS6,1.12E-03
CFL1,1.12E-03
CH25H,1.12E-03
CHMP4A /// TM9SF1,1.12E-03
CINP,1.12E-03
CLGN,1.12E-03
CMAS,1.12E-03
CNPY3,1.12E-03
COPS6,1.12E-03
COX7C,1.12E-03
CPZ /// GPR78,1.12E-03
CRY2,1.12E-03
CSF2RA,1.12E-03
CST3,1.12E-03
CTR9,1.12E-03
CYTIP,1.12E-03
DBH,1.12E-03
DCTD,1.12E-03
DCUN1D4,1.12E-03
DCX,1.12E-03
DDX11,1.12E-03
DEGS1,1.12E-03
DLD,1.12E-03
DOCK2,1.12E-03
DTX3,1.12E-03
ECI2,1.12E-03
EDC4,1.12E-03
EDIL3,1.12E-03
EIF4A1 /// LOC101928634 /// SENP3-EIF4A1 /// SNORA48 /// SNORA67 /// SNORD10,1.12E-03
EIF4B,1.12E-03
EIF4G3,1.12E-03
ENG,1.12E-03
EPB41,1.12E-03
EPOR,1.12E-03
ERGIC3,1.12E-03
EXD3,1.12E-03
F11R,1.12E-03
FAH,1.12E-03
FAM102A,1.12E-03
FAM149B1,1.12E-03
FAM182B /// FAM27B /// FAM27C,1.12E-03
FAM208A,1.12E-03
FAM86B1 /// FAM86B2 /// FAM86C1 /// FAM86DP /// FAM86FP,1.12E-03
FAT1,1.12E-03
FBXO22,1.12E-03
FBXO4,1.12E-03
FHOD1,1.12E-03
FKBP6,1.12E-03
FOLH1,1.12E-03
FSD1,1.12E-03
GABARAP,1.12E-03
GAL,1.12E-03
GAS1,1.12E-03
GFOD2,1.12E-03
GNA14,1.12E-03
GPR173,1.12E-03
GPR35,1.12E-03
GPX2,1.12E-03
GREB1L,1.12E-03
GRN,1.12E-03
GTF2IRD1,1.12E-03
H2AFY,1.12E-03
HABP4,1.12E-03
HAUS5,1.12E-03
HCAR3,1.12E-03
HERC4,1.12E-03
HEXA,1.12E-03
HIST1H1B,1.12E-03
HNRNPC,1.12E-03
HNRNPK,1.12E-03
HP1BP3,1.12E-03
HSD17B1,1.12E-03
HSPG2,1.12E-03
HTATSF1,1.12E-03
ICAM5,1.12E-03
ID1,1.12E-03
IGF2 /// INS-IGF2,1.12E-03
IGLC1,1.12E-03
IL11RA,1.12E-03
IL15,1.12E-03
IL1RAPL2,1.12E-03
ILK,1.12E-03
IMP4,1.12E-03
INSIG1,1.12E-03
IPO4,1.12E-03
ITGB6 /// LOC100505984,1.12E-03
ITK,1.12E-03
KCNH2,1.12E-03
KCNQ3,1.12E-03
KIF14,1.12E-03
KLHL29,1.12E-03
KMT2D,1.12E-03
LAMA2,1.12E-03
LIMD2,1.12E-03
LINC00342,1.12E-03
LPAR3,1.12E-03
LRIG2,1.12E-03
LRRC2,1.12E-03
LUM,1.12E-03
LXN,1.12E-03
LYL1,1.12E-03
MAK16,1.12E-03
MAP2K2,1.12E-03
MARK3,1.12E-03
MATN4,1.12E-03
MAU2,1.12E-03
MBNL1,1.12E-03
MBP,1.12E-03
MDC1,1.12E-03
MDM1,1.12E-03
ME2,1.12E-03
MED13L,1.12E-03
MED14,1.12E-03
MED4,1.12E-03
MELK,1.12E-03
METTL1,1.12E-03
MICALL1,1.12E-03
MINPP1,1.12E-03
MKKS,1.12E-03
MRPL19,1.12E-03
MRPS18C,1.12E-03
MSH3,1.12E-03
MSL2,1.12E-03
MST1L,1.12E-03
MYEF2,1.12E-03
NACAD,1.12E-03
NFKBIL1,1.12E-03
NIT1,1.12E-03
NLRP1,1.12E-03
NLRP3,1.12E-03
NME1,1.12E-03
NOC3L,1.12E-03
NOS3,1.12E-03
NPAT,1.12E-03
NRIP2,1.12E-03
NSDHL,1.12E-03
NUAK1,1.12E-03
NUCKS1,1.12E-03
NUP188,1.12E-03
NUP214,1.12E-03
NUPR1,1.12E-03
OPRD1,1.12E-03
PCCB,1.12E-03
PCDH12,1.12E-03
PCDHA2,1.12E-03
PCDHA5,1.12E-03
PCIF1,1.12E-03
PCNA,1.12E-03
PDCL,1.12E-03
PDE3B,1.12E-03
PDHX,1.12E-03
PDSS1,1.12E-03
PDZD2,1.12E-03
PEAK1,1.12E-03
PFAS,1.12E-03
PHF21A,1.12E-03
PHF3,1.12E-03
PHF8,1.12E-03
PIH1D1,1.12E-03
PKD2L2,1.12E-03
PKP1,1.12E-03
PLEKHF1,1.12E-03
PLXNC1,1.12E-03
PODXL,1.12E-03
POR,1.12E-03
POU5F1P3,1.12E-03
PQBP1,1.12E-03
PRAME,1.12E-03
PRICKLE4 /// TOMM6,1.12E-03
PRMT2,1.12E-03
PSMD1,1.12E-03
PTBP3,1.12E-03
PTP4A1,1.12E-03
PTPRG,1.12E-03
PTPRS,1.12E-03
QSOX1,1.12E-03
RAB17,1.12E-03
RABAC1,1.12E-03
RANBP9,1.12E-03
RASSF4,1.12E-03
RBM28,1.12E-03
RBM4B,1.12E-03
RC3H1,1.12E-03
REPS1,1.12E-03
RFC4,1.12E-03
RIMS1,1.12E-03
RNF126P1,1.12E-03
RNF141,1.12E-03
RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C,1.12E-03
RPL38,1.12E-03
RPLP1,1.12E-03
RPLP2,1.12E-03
RUNX1T1,1.12E-03
RYR2,1.12E-03
SAP130,1.12E-03
SCN1B,1.12E-03
SCYL2,1.12E-03
SEC14L1P1,1.12E-03
SEC24B,1.12E-03
SGCG,1.12E-03
SH2D1A,1.12E-03
SIGLEC6,1.12E-03
SLC12A4,1.12E-03
SLC1A2,1.12E-03
SLC25A28,1.12E-03
SLC27A6,1.12E-03
SLC30A1,1.12E-03
SLC46A3,1.12E-03
SOX12,1.12E-03
SPATA2,1.12E-03
SPTSSA,1.12E-03
SRSF3,1.12E-03
SRSF6,1.12E-03
STAG3L4,1.12E-03
STAMBP,1.12E-03
SUGP1,1.12E-03
SUMO4,1.12E-03
SV2B,1.12E-03
SVEP1,1.12E-03
SYNGR4,1.12E-03
SYNJ2,1.12E-03
TCF25,1.12E-03
TENM4,1.12E-03
