gene,influence
GPR176,1.26E-03
WDR77,1.26E-03
DAXX,1.26E-03
CD69,1.26E-03
DAZAP2,1.26E-03
PGM3,1.26E-03
ACTR3B,1.26E-03
SLC35A1,1.26E-03
CCT8,1.26E-03
TPM3,1.26E-03
NACC2,1.26E-03
MOB4,1.26E-03
RIPPLY3,1.26E-03
PARPBP,1.26E-03
LAMTOR3,1.26E-03
DOT1L,1.26E-03
PTPN4,1.26E-03
CNTLN,1.26E-03
ALDH9A1,1.26E-03
SLC31A1,1.26E-03
SLC39A6,1.26E-03
PRAF2,1.26E-03
RBM3,1.26E-03
ARFGAP1,1.26E-03
BCAT2,1.26E-03
MLST8,1.26E-03
CYP2C8,1.26E-03
APPL1,1.26E-03
HSD17B4,1.26E-03
GPX3,1.26E-03
EXTL2,1.26E-03
CCDC93,1.26E-03
CEACAM8,1.26E-03
RPS24,1.26E-03
GPR88,1.26E-03
SLC35D1,1.26E-03
APPL2,1.26E-03
DCAF10,1.26E-03
RET,1.26E-03
FKBP14,1.26E-03
PYGO1,1.26E-03
PTPRCAP,1.26E-03
KRT10,1.26E-03
KRT6B,1.26E-03
ADPGK,1.26E-03
TMC5,1.26E-03
MED8,1.26E-03
RBCK1,1.26E-03
ZSCAN26,1.26E-03
RDH11,1.26E-03
MAPK6,1.26E-03
SDCCAG3,1.26E-03
PAPOLG,1.26E-03
KIF13A,1.26E-03
MYH14,1.26E-03
RRP7A,1.26E-03
RAB9A,1.26E-03
PTMA,1.26E-03
G3BP2,1.26E-03
DBF4B,1.26E-03
PDPN,1.26E-03
SLC4A3,1.26E-03
IGFBP6,1.26E-03
TMEM230,1.26E-03
KCNJ5,1.26E-03
KPNB1,1.26E-03
HNRNPF,1.26E-03
NSG1,1.26E-03
RHBDD3,1.26E-03
CCL7,1.26E-03
FLT1,1.26E-03
PGBD5,1.26E-03
IVD,1.26E-03
MATK,1.26E-03
KIF1C,1.26E-03
PPFIA2,1.26E-03
TES,1.26E-03
CDKAL1,1.26E-03
MUC5B,1.26E-03
NKIRAS2,1.26E-03
DSC1,1.26E-03
EFNB1,1.26E-03
CPZ /// GPR78,1.26E-03
FAM49A,1.26E-03
RPS17P5 /// RPS17P5,1.25E-03
RTEL1-TNFRSF6B /// TNFRSF6B,1.25E-03
ZNF236,1.25E-03
ZNF106,1.25E-03
ALOX15,1.25E-03
CLNS1A,1.25E-03
QRSL1,1.25E-03
PSMF1,1.25E-03
ADSL,1.25E-03
F7,1.25E-03
DNAJC4,1.25E-03
COL18A1,1.25E-03
LPCAT4,1.25E-03
P2RY6,1.25E-03
SIPA1,1.25E-03
TMEM176B,1.25E-03
NIN,1.25E-03
SCAF8,1.25E-03
NGLY1,1.25E-03
HSD17B6,1.25E-03
PSMD13,1.25E-03
TMEM143,1.25E-03
SYN1,1.25E-03
SETD1B,1.25E-03
SIRT5,1.25E-03
FBXO31,1.25E-03
EFCAB11,1.25E-03
VAMP5,1.25E-03
NPTX2,1.25E-03
MFAP3,1.25E-03
ZBP1,1.25E-03
P2RX5,1.25E-03
KRT83,1.25E-03
FAM169A,1.25E-03
SUPT20H,1.25E-03
CHMP1B,1.25E-03
KDSR,1.25E-03
GSN-AS1,1.25E-03
DAPP1,1.25E-03
PDZK1,1.25E-03
HP,1.25E-03
BCKDHA,1.25E-03
CLCC1,1.25E-03
ARSB,1.25E-03
FAM86B1 /// FAM86B2 /// FAM86C1 /// FAM86DP /// FAM86FP,1.25E-03
KIF2C,1.25E-03
WDFY3,1.25E-03
HGF,1.25E-03
TP53BP2,1.25E-03
RPL38,1.25E-03
RAP2C,1.25E-03
UTP3,1.25E-03
VASP,1.25E-03
ZNF443,1.25E-03
TPP2,1.25E-03
POGLUT1,1.25E-03
USP32P2,1.25E-03
FCGR3A /// FCGR3B,1.25E-03
KRT1,1.25E-03
SIKE1,1.25E-03
TXLNG,1.25E-03
HLA-DOB,1.25E-03
CAPN11,1.25E-03
DNAJB14,1.25E-03
MLXIP,1.25E-03
HDLBP,1.25E-03
TMEM134,1.25E-03
ABCC3,1.25E-03
RNF111,1.25E-03
KEL,1.25E-03
TYROBP,1.25E-03
ZNF670 /// ZNF670-ZNF695 /// ZNF695,1.25E-03
BIRC7,1.25E-03
TFG,1.25E-03
PITPNA,1.25E-03
SENP2,1.25E-03
SNTA1,1.25E-03
PCGF2,1.25E-03
PAK1,1.25E-03
ALOX12,1.25E-03
MTDH,1.25E-03
FBXW11,1.25E-03
ICAM1,1.25E-03
ALDH8A1,1.25E-03
MFHAS1,1.25E-03
DNAJA2,1.25E-03
SERPINA4,1.25E-03
CNGA3,1.25E-03
GDAP1,1.25E-03
DYNC1I1,1.25E-03
TUBB6,1.25E-03
PAGR1,1.25E-03
DNPH1,1.25E-03
VPS26A,1.25E-03
SACM1L,1.25E-03
SIRPG,1.25E-03
PLEKHG3,1.25E-03
MISP,1.25E-03
SRP54,1.25E-03
ATF7IP,1.25E-03
PIK3R1,1.25E-03
C11orf1,1.25E-03
EEF1A1P42,1.25E-03
ZNF16,1.25E-03
PIAS1,1.25E-03
POLR1D,1.25E-03
VIPR2,1.25E-03
DLX4,1.25E-03
SYCE1L,1.25E-03
C9orf16,1.25E-03
HSPD1,1.25E-03
NACAP1,1.25E-03
ZNF408,1.25E-03
CHD3,1.25E-03
CAMK4,1.25E-03
SRSF8,1.25E-03
MTCH1,1.25E-03
HIPK2,1.25E-03
CAND1,1.25E-03
FKBP1A /// LOC101929368,1.25E-03
NUP50,1.25E-03
NMNAT2,1.25E-03
EP300,1.25E-03
THADA,1.25E-03
FKBP10,1.25E-03
ARPC5,1.25E-03
SKIV2L,1.25E-03
CCNT2,1.25E-03
HIST1H2BB,1.25E-03
CDC45,1.25E-03
RAPGEF6,1.25E-03
RAB40A,1.25E-03
PALLD,1.25E-03
TBC1D2,1.25E-03
PLXNB2,1.25E-03
CCL14 /// CCL15-CCL14,1.25E-03
IER3IP1,1.25E-03
SLC39A2,1.25E-03
CTGF,1.25E-03
TEFM,1.25E-03
ABCC9,1.25E-03
PTGDR2,1.25E-03
PTTG1,1.25E-03
CEP131,1.25E-03
ZMAT3,1.25E-03
TXNRD3 /// TXNRD3NB,1.25E-03
IGKV1-17 /// IGKV1-17,1.25E-03
STX8,1.25E-03
FOLR1,1.25E-03
COL4A5,1.25E-03
CNKSR1,1.25E-03
FAM171A1,1.25E-03
PEX5L,1.25E-03
OAS3,1.25E-03
KPNA1,1.25E-03
CD4,1.25E-03
CAT,1.25E-03
FSBP /// RAD54B,1.25E-03
SPSB3,1.25E-03
ZNF711,1.25E-03
TPRA1,1.25E-03
SMARCC1,1.25E-03
PDE4B,1.25E-03
ALDH5A1,1.25E-03
DOCK5,1.25E-03
CARD9 /// DNLZ,1.24E-03
VTI1B,1.24E-03
DLGAP1,1.24E-03
GTF2A2,1.24E-03
CSNK1D,1.24E-03
DOPEY1,1.24E-03
PCNP,1.24E-03
SLC9A3R2,1.24E-03
AHSA1,1.24E-03
RAB13,1.24E-03
POLH,1.24E-03
STAG2,1.24E-03
TBC1D22A,1.24E-03
MGAM,1.24E-03
TIE1,1.24E-03
TMSB4X,1.24E-03
HMGN1,1.24E-03
KDM5A,1.24E-03
PTP4A3,1.24E-03
RAMP3,1.24E-03
RBKS,1.24E-03
TBC1D1,1.24E-03
RINT1,1.24E-03
PRMT3,1.24E-03
ROCK2,1.24E-03
NRIP3,1.24E-03
CDS1,1.24E-03
ALG5,1.24E-03
CCR6,1.24E-03
DYNLL1,1.24E-03
AKAP17A,1.24E-03
NCOA3,1.24E-03
FCER1G,1.24E-03
ZNF267,1.24E-03
SBNO2,1.24E-03
SERPINB1,1.24E-03
KRTAP5-9,1.24E-03
SYT1,1.24E-03
METTL7A,1.24E-03
AFAP1,1.24E-03
GSPT2,1.24E-03
RPF1,1.24E-03
PIR,1.24E-03
IQGAP1,1.24E-03
CD14,1.24E-03
NAT2,1.24E-03
LMNA,1.24E-03
SEC23IP,1.24E-03
BCKDK,1.24E-03
UGT2B28,1.24E-03
PPP1R26,1.24E-03
ZBTB44,1.24E-03
AVEN,1.24E-03
PRMT2,1.24E-03
CHODL,1.24E-03
YBX3,1.24E-03
IL4R,1.24E-03
FA2H,1.24E-03
NCBP1,1.24E-03
ARMCX5,1.24E-03
HTATSF1,1.24E-03
GDPD2,1.24E-03
AP2M1,1.24E-03
LSG1,1.24E-03
STAU1,1.24E-03
SLC6A4,1.24E-03
SECTM1,1.24E-03
BNIP3L,1.24E-03
EFHD2,1.24E-03
SAC3D1,1.24E-03
GRM8,1.24E-03
SFTPD,1.24E-03
BAALC,1.24E-03
FXYD6,1.24E-03
SPARCL1,1.24E-03
NCKIPSD,1.24E-03
IL12B,1.24E-03
KIF16B,1.24E-03
KRT7,1.24E-03
BMP6,1.24E-03
CCR5,1.24E-03
PSMA1,1.24E-03
WDR74,1.24E-03
VSNL1,1.24E-03
ATP6V0E2,1.24E-03
GALNT2,1.24E-03
WLS,1.24E-03
AUNIP,1.24E-03
RGS14,1.24E-03
AGBL2,1.24E-03
CDCA8,1.24E-03
SH3D21,1.24E-03
MRPL35,1.24E-03
GOLGA2,1.24E-03
PLXNA3,1.24E-03
GEMIN4,1.24E-03
FAM46A,1.24E-03
FBLN1,1.24E-03
CPT1A,1.24E-03
NOC3L,1.24E-03
GPR85,1.24E-03
TPM1,1.24E-03
DDX10,1.24E-03
HAUS5,1.24E-03
HRASLS,1.24E-03
COL17A1,1.24E-03
PDE3A,1.24E-03
BMI1 /// COMMD3-BMI1,1.24E-03
DIAPH1,1.24E-03
SLC2A14 /// SLC2A3,1.24E-03
CLDN10,1.24E-03
DDOST,1.24E-03
KLHL35,1.24E-03
IDO1,1.24E-03
PPP1R13L,1.24E-03
GSTM1,1.24E-03
PTGES,1.24E-03
TK2,1.24E-03
TRPC4AP,1.24E-03
RNPS1,1.24E-03
GLDC,1.24E-03
MOGAT2,1.24E-03
C1orf115,1.24E-03
MED24,1.24E-03
KIAA0391,1.24E-03
BDNF,1.24E-03
NCKAP1L,1.24E-03
PRKACB,1.24E-03
B4GALT4,1.24E-03
SEMA3D,1.24E-03
PYGB,1.24E-03
NPL,1.24E-03
HNRNPA0,1.24E-03
BTD,1.24E-03
VASH2,1.24E-03
LOX,1.24E-03
USP48,1.24E-03
MAPK8IP3,1.24E-03
ITGA2,1.24E-03
PPP1R13B,1.24E-03
PRG4,1.24E-03
SGCD,1.24E-03
VWA5A,1.24E-03
NXN,1.24E-03
ALDH2,1.24E-03
CIC,1.24E-03
MKS1,1.24E-03
CA5BP1,1.24E-03
ALDOA,1.24E-03
UGT2B17,1.24E-03
INTS12,1.24E-03
B4GALT6,1.24E-03
FAM13B,1.24E-03
TRAM2,1.24E-03
BNC2,1.24E-03
NPR1,1.24E-03
PER2,1.24E-03
MRPL22,1.24E-03
ALDH6A1,1.24E-03
MCM2,1.24E-03
NSL1,1.24E-03
PRKAR1A,1.24E-03
TOB1,1.24E-03
KIAA1551,1.23E-03
TMEM242,1.23E-03
SERPINE2,1.23E-03
UBR4,1.23E-03
ATG13,1.23E-03
HIST1H4E,1.23E-03
EPO,1.23E-03
LMF2,1.23E-03
ZNF177 /// ZNF559-ZNF177,1.23E-03
NLK,1.23E-03
ADAP1,1.23E-03
ITGA8,1.23E-03
LIMA1,1.23E-03
CACNG4,1.23E-03
HNRNPU,1.23E-03
FTSJ3,1.23E-03
C17orf80,1.23E-03
TRAT1,1.23E-03
DEGS1,1.23E-03
MCOLN3,1.23E-03
LUZP1,1.23E-03
PCYOX1L,1.23E-03
KCNE2,1.23E-03
AMDHD2 /// CEMP1,1.23E-03
WDR83OS,1.23E-03
INHA,1.23E-03
SLC12A4,1.23E-03
SNRPB2,1.23E-03
SIRPA,1.23E-03
SHC3,1.23E-03
RBM15,1.23E-03
OXT,1.23E-03
LMAN1,1.23E-03
ETHE1,1.23E-03
UTP14A,1.23E-03
EVI2A,1.23E-03
ITPR3,1.23E-03
TUBB4A,1.23E-03
DHX57,1.23E-03
SLC5A4,1.23E-03
GJA4,1.23E-03
UGCG,1.23E-03
ZBTB18,1.23E-03
NEMF,1.23E-03
PSRC1,1.23E-03
GPALPP1,1.23E-03
LSM3,1.23E-03
UBR2,1.23E-03
ARID5A,1.23E-03
FGR,1.23E-03
RBM19,1.23E-03
ZNF155,1.23E-03
PSCA,1.23E-03
REEP4,1.23E-03
EPB41,1.23E-03
CD34,1.23E-03
TRAPPC6A,1.23E-03
TOMM22,1.23E-03
ARL6IP1,1.23E-03
FBLN2,1.23E-03
SOCS3,1.23E-03
ZNF550,1.23E-03
METTL5,1.23E-03
RGS7,1.23E-03
TRIP6,1.23E-03
ABCC4,1.23E-03
ERI3,1.23E-03
PRSS8,1.23E-03
RRAS2,1.23E-03
PPM1E,1.23E-03
KLK10,1.23E-03
CRIM1 /// LOC101929500,1.23E-03
YLPM1,1.23E-03
RASA2,1.23E-03
KCNJ14,1.23E-03
FZD6,1.23E-03
ZNF721,1.23E-03
AAR2,1.23E-03
DPH5,1.23E-03
MIA,1.23E-03
PPAN /// PPAN-P2RY11,1.23E-03
PCOLCE,1.23E-03
ANXA6,1.23E-03
PYCARD,1.23E-03
CCDC30,1.23E-03
SLC25A32,1.23E-03
SLC20A2,1.23E-03
MMP2,1.23E-03
RPL21 /// RPL21P28 /// SNORA27 /// SNORD102,1.23E-03
SMAP1,1.23E-03
SERHL2,1.23E-03
MFSD9,1.23E-03
TOPORS,1.23E-03
DENND3,1.23E-03
GPBP1L1,1.23E-03
CXCL10,1.23E-03
PDE6B,1.23E-03
MAPK1,1.23E-03
TACSTD2,1.23E-03
TBCCD1,1.23E-03
SPTAN1,1.23E-03
C11orf16,1.23E-03
EBNA1BP2 /// MIR6733,1.23E-03
HIST1H2AJ,1.23E-03
TSPAN9,1.23E-03
HTR1B,1.23E-03
ADCY6,1.23E-03
GATAD1,1.23E-03
WNT7B,1.23E-03
CPNE7,1.23E-03
TMEM39A,1.23E-03
POLE,1.23E-03
MTFR1,1.23E-03
SLC35C2,1.23E-03
TDRD3,1.23E-03
CPSF7,1.23E-03
MYBPC1,1.23E-03
PPP1CA,1.23E-03
ZEB2,1.23E-03
GSDMB,1.23E-03
ZNF480,1.23E-03
TFPI,1.23E-03
LCAT,1.23E-03
PTCD3,1.23E-03
GTF2E1,1.23E-03
TBC1D22B,1.23E-03
ZNF587B,1.23E-03
TPP1,1.23E-03
MADD,1.23E-03
PSMD11,1.23E-03
ZNF324,1.23E-03
PUS1,1.23E-03
ADIPOR2,1.23E-03
GRIP1,1.23E-03
ZNF701,1.23E-03
VPS39,1.23E-03
ABLIM1,1.23E-03
NSDHL,1.23E-03
TMEM2,1.23E-03
TTLL12,1.23E-03
NRG2,1.23E-03
WNT5B,1.23E-03
RAB1B,1.23E-03
MADCAM1,1.23E-03
DDX24,1.23E-03
ACVR2B,1.23E-03
YAP1,1.23E-03
DMTF1,1.23E-03
SLC9A5,1.23E-03
PHF1,1.23E-03
RND3,1.23E-03
CLSPN,1.23E-03
AP5M1,1.23E-03
LRCH1,1.23E-03
HIST2H2AA3 /// HIST2H2AA4,1.23E-03
CYP26B1,1.23E-03
BAIAP2L2,1.23E-03
ARHGEF4,1.23E-03
KHK,1.23E-03
WARS,1.23E-03
NOL11,1.23E-03
GAS2L1,1.23E-03
IL1B,1.23E-03
RBM15B,1.23E-03
GTF3C1,1.23E-03
HIGD1B,1.23E-03
POLDIP2,1.23E-03
MICU1,1.23E-03
NSUN5,1.23E-03
KRT16,1.23E-03
EIF3F,1.23E-03
RPGRIP1L,1.23E-03
NPTN,1.23E-03
NCDN,1.23E-03
CYP2B7P,1.23E-03
CIRBP,1.23E-03
PREX2,1.23E-03
ULK1,1.23E-03
SLC16A4,1.23E-03
AFTPH,1.23E-03
LAMA2,1.23E-03
NUP107,1.23E-03
FAM174B,1.23E-03
ITGA1,1.23E-03
CNNM2,1.23E-03
SDHAP1 /// SDHAP2,1.23E-03
PRPF4B,1.22E-03
YPEL5,1.22E-03
LRPPRC,1.22E-03
MAML3,1.22E-03
WTAP,1.22E-03
MCCC1,1.22E-03
CCDC102B,1.22E-03
SPATA1,1.22E-03
ARFGAP3,1.22E-03
COL6A3,1.22E-03
PMPCB,1.22E-03
RHPN1-AS1,1.22E-03
SDF2,1.22E-03
CSGALNACT2,1.22E-03
CYP2J2,1.22E-03
RPS3,1.22E-03
ZMIZ2,1.22E-03
EDEM1,1.22E-03
CTSZ,1.22E-03
PUM2,1.22E-03
CDK5R1,1.22E-03
PDLIM2,1.22E-03
WDR70,1.22E-03
ZNHIT1,1.22E-03
TNFRSF25,1.22E-03
NUDT13,1.22E-03
GAR1,1.22E-03
RSF1,1.22E-03
LRIG1,1.22E-03
WDR91,1.22E-03
TCP10L,1.22E-03
POLR2J,1.22E-03
UBE3A,1.22E-03
SLC26A4,1.22E-03
SCN4A,1.22E-03
ZNF140,1.22E-03
EEF1G /// MIR3654,1.22E-03
ACOT1 /// ACOT2,1.22E-03
SEMA3B,1.22E-03
ZNF432,1.22E-03
UPK2,1.22E-03
SNRPN /// SNURF,1.22E-03
PCDH12,1.22E-03
TPBG,1.22E-03
PTPRC,1.22E-03
AMIGO2,1.22E-03
TERF1,1.22E-03
CDH2,1.22E-03
SARS2,1.22E-03
AIP,1.22E-03
RECK,1.22E-03
GCH1,1.22E-03
PKD1P1,1.22E-03
ECE1,1.22E-03
SMARCA2,1.22E-03
SYNGR2,1.22E-03
PITPNC1,1.22E-03
ZNF394,1.22E-03
PIGP,1.22E-03
CDT1,1.22E-03
B3GALT4,1.22E-03
SORBS2,1.22E-03
BRIX1,1.22E-03
TNNC1,1.22E-03
MCTP1,1.22E-03
LINC00963,1.22E-03
NAA40,1.22E-03
IGHV3-73 /// IGHV3-73,1.22E-03
STMN3,1.22E-03
C6orf15,1.22E-03
SLC38A7,1.22E-03
PDLIM4,1.22E-03
MOCS3,1.22E-03
GPRC5B,1.22E-03
APLNR,1.22E-03
SLC6A9,1.22E-03
WRB,1.22E-03
MAP2K4,1.22E-03
MRPS11,1.22E-03
GNG7,1.22E-03
UNC5C,1.22E-03
CENPI,1.22E-03
PLA2G5,1.22E-03
GPD2,1.22E-03
RPS8,1.22E-03
MIS18A,1.22E-03
SYNE1,1.22E-03
TOB2,1.22E-03
CKLF,1.22E-03
CSF1,1.22E-03
CDH11,1.22E-03
HEXB,1.22E-03
RNF5,1.22E-03
BORA,1.22E-03
TLL2,1.22E-03
H2AFZ,1.22E-03
KNOP1,1.22E-03
FGF7,1.22E-03
SACS,1.22E-03
PAFAH1B3,1.22E-03
SKIL,1.22E-03
CYP27A1,1.22E-03
MRPS12,1.22E-03
AATF,1.22E-03
LMO3,1.22E-03
TNFSF13,1.22E-03
ACSM1,1.22E-03
UBFD1,1.22E-03
EIF4G1,1.22E-03
SETMAR,1.22E-03
HSPB11,1.22E-03
ATG101,1.22E-03
MSL1,1.22E-03
ITM2A,1.22E-03
GPKOW,1.22E-03
ZNF20 /// ZNF625-ZNF20,1.22E-03
HMBS,1.22E-03
TIMM13,1.22E-03
SMPD1,1.22E-03
RARS,1.22E-03
DNAJA3,1.22E-03
IRAK3,1.22E-03
PARL,1.22E-03
CATSPERG,1.22E-03
CORT,1.22E-03
IMPACT,1.22E-03
POLA2,1.22E-03
ZDHHC7,1.22E-03
RPS4XP3 /// RPS4XP3,1.22E-03
EML4,1.22E-03
RNF19B,1.22E-03
PPP1R16B,1.22E-03
GINS3,1.22E-03
C9orf116,1.22E-03
FCHSD2,1.22E-03
THBS2,1.22E-03
CDR1,1.22E-03
AAGAB,1.22E-03
EPB41L2,1.22E-03
LST1,1.22E-03
FRMD4B,1.22E-03
C2orf72,1.22E-03
STRN3,1.22E-03
GBAP1,1.22E-03
EMCN,1.22E-03
IL1RL1,1.22E-03
SZT2,1.22E-03
YIPF1,1.22E-03
BRF1,1.22E-03
NDUFB11,1.22E-03
TMPRSS11E,1.22E-03
ARMCX1,1.22E-03
ACTN2,1.22E-03
SMG8,1.22E-03
DNAJC9,1.22E-03
MYH3,1.22E-03
IFI30 /// PIK3R2,1.22E-03
KAZALD1,1.22E-03
ATF6B,1.22E-03
RGS1,1.22E-03
PPME1,1.22E-03
ENGASE,1.22E-03
LPAR2,1.22E-03
TRIM22,1.22E-03
SLC25A16,1.22E-03
MAPK4,1.22E-03
ENPP1,1.22E-03
EFEMP2,1.22E-03
IQCJ-SCHIP1 /// SCHIP1,1.22E-03
ADAM9,1.22E-03
KRT3,1.22E-03
CFH,1.22E-03
IRAK4,1.22E-03
SEC11A,1.22E-03
B4GALT5,1.22E-03
SLC35A5,1.21E-03
DDX50,1.21E-03
CDHR1,1.21E-03
FAM102A,1.21E-03
ADPRM,1.21E-03
TRPV2,1.21E-03
YIF1A,1.21E-03
DENND4A,1.21E-03
CEACAM3,1.21E-03
AIMP2,1.21E-03
CRABP2,1.21E-03
SYNM,1.21E-03
ELOVL2,1.21E-03
STARD13,1.21E-03
STK16,1.21E-03
CACNA2D2,1.21E-03
ZNF419,1.21E-03
MAP4K1,1.21E-03
CHML,1.21E-03
PLD3,1.21E-03
LRFN4,1.21E-03
HABP2,1.21E-03
CFI,1.21E-03
C2orf68,1.21E-03
DHRS7B,1.21E-03
CDK14,1.21E-03
SFT2D2,1.21E-03
PDE1C,1.21E-03
GPR15,1.21E-03
METTL4,1.21E-03
BET1L,1.21E-03
ZNF7,1.21E-03
NTRK1,1.21E-03
FAIM,1.21E-03
SELP,1.21E-03
RBBP9,1.21E-03
XRCC4,1.21E-03
GOLGA5,1.21E-03
PITRM1,1.21E-03
TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2,1.21E-03
XPA,1.21E-03
GNPTAB,1.21E-03
ZNF804A,1.21E-03
PHIP,1.21E-03
LZTS3,1.21E-03
ALKBH4,1.21E-03
UBBP2 /// UBBP2,1.21E-03
PMS2P1,1.21E-03
CCL24,1.21E-03
EIF2B4,1.21E-03
HOXC5,1.21E-03
HIST1H2AC,1.21E-03
HABP4,1.21E-03
ELMO1,1.21E-03
ARHGAP11A,1.21E-03
PHB2,1.21E-03
GPR27,1.21E-03
RB1CC1,1.21E-03
CXCL13,1.21E-03
KTN1,1.21E-03
PDIA4,1.21E-03
NKAIN1,1.21E-03
TCEA2,1.21E-03
RHOT1,1.21E-03
TMEM106C,1.21E-03
MIS12,1.21E-03
AKAP13,1.21E-03
DPH2,1.21E-03
RHOH,1.21E-03
DEPTOR,1.21E-03
EXOSC4,1.21E-03
HSBP1,1.21E-03
TNFRSF11A,1.21E-03
NTF3,1.21E-03
MBD4,1.21E-03
EYA1,1.21E-03
DHX30,1.21E-03
PFKFB3,1.21E-03
OLFML3,1.21E-03
HNRNPM,1.21E-03
MICALL2,1.21E-03
TBC1D16,1.21E-03
DCUN1D1,1.21E-03
CCL19,1.21E-03
MASP2,1.21E-03
PPRC1,1.21E-03
AP5S1,1.21E-03
EIF2AK3,1.21E-03
FBXO22,1.21E-03
MYOZ3,1.21E-03
MCM10,1.21E-03
CERS1 /// GDF1,1.21E-03
GPR17,1.21E-03
ZNF609,1.21E-03
PHACTR4,1.21E-03
GPN1,1.21E-03
PSMG1,1.21E-03
RARRES2,1.21E-03
TINF2,1.21E-03
PAPSS1,1.21E-03
RERE,1.21E-03
LY6D,1.21E-03
CDS2,1.21E-03
IPCEF1,1.21E-03
DBH,1.21E-03
ANKMY1,1.21E-03
SMPD3,1.21E-03
ZKSCAN8,1.21E-03
RNF121,1.21E-03
MRPL11,1.21E-03
PDCD4-AS1,1.21E-03
FLVCR2,1.21E-03
RNF128,1.21E-03
CENPN,1.21E-03
TTPA,1.21E-03
AATK,1.21E-03
COG4,1.21E-03
NQO2,1.21E-03
CHPT1,1.21E-03
DNAJC11,1.21E-03
YME1L1,1.21E-03
ZNF14,1.21E-03
LIPE,1.21E-03
MTMR7,1.21E-03
TMEM8A,1.21E-03
C9orf40,1.21E-03
POPDC3,1.21E-03
KIAA0232,1.21E-03
SLC11A2,1.21E-03
MS4A6A,1.21E-03
EIF5A2,1.21E-03
EEF1B2 /// SNORA41,1.21E-03
SYNC,1.21E-03
TIPRL,1.21E-03
SMG6,1.21E-03
RRP15,1.21E-03
SULT1A2,1.21E-03
BAD,1.21E-03
FCGR1A,1.21E-03
DOCK2,1.21E-03
PLXNC1,1.21E-03
ST8SIA2,1.21E-03
GALNT11,1.21E-03
RPN1,1.21E-03
CCNG1,1.21E-03
ERCC4,1.21E-03
USP13,1.21E-03
TMEM223,1.21E-03
NPIPA1,1.21E-03
ITGAX,1.21E-03
CDHR2,1.21E-03
CROCC,1.21E-03
GPRC5C,1.21E-03
RAN,1.21E-03
NHEJ1 /// SLC23A3,1.21E-03
DCAF17,1.21E-03
EPB42,1.21E-03
IMPG1,1.20E-03
APOM,1.20E-03
RRAGA,1.20E-03
PCK1,1.20E-03
ZSCAN12,1.20E-03
INTS3,1.20E-03
CHEK1,1.20E-03
EFHC2,1.20E-03
ROBO3,1.20E-03
RABL3,1.20E-03
CD244,1.20E-03
LAPTM4A,1.20E-03
IGLVIVOR22-1 /// IGLVIVOR22-1,1.20E-03
MMP24,1.20E-03
ZBED4,1.20E-03
USP24,1.20E-03
TYW1,1.20E-03
MAP1B,1.20E-03
SLIRP,1.20E-03
CCDC51,1.20E-03
EPS8L1,1.20E-03
NIF3L1,1.20E-03
GTF2I,1.20E-03
LXN,1.20E-03
KCNH2,1.20E-03
IKZF1,1.20E-03
ANKS1A,1.20E-03
KCNQ1OT1 /// LOC101927338,1.20E-03
PCDHGC3,1.20E-03
PLCH2,1.20E-03
TSPAN3,1.20E-03
ZC3H15,1.20E-03
NOL6,1.20E-03
HARS2,1.20E-03
RPL7,1.20E-03
MID1,1.20E-03
COL2A1,1.20E-03
EPHB6,1.20E-03
KRT81,1.20E-03
DHX40,1.20E-03
ALDH1L1,1.20E-03
ERP29,1.20E-03
FUBP1,1.20E-03
KCTD15,1.20E-03
TMEM59L,1.20E-03
PPL,1.20E-03
BTBD7,1.20E-03
WDR78,1.20E-03
MKI67,1.20E-03
JAK1,1.20E-03
TRAPPC8,1.20E-03
RIBC2,1.20E-03
ARF1 /// MIR3620,1.20E-03
KIF5A,1.20E-03
COL1A1,1.20E-03
SLAMF7,1.20E-03
PEX6,1.20E-03
ACTR10,1.20E-03
PHLDA3,1.20E-03
GTPBP3,1.20E-03
KLF10,1.20E-03
SLC12A9,1.20E-03
PIGT,1.20E-03
SNF8,1.20E-03
TLR3,1.20E-03
PSPC1,1.20E-03
ELAC2,1.20E-03
SCGN,1.20E-03
HLA-DPB1,1.20E-03
ARAP1,1.20E-03
SESN1,1.20E-03
PRPF19,1.20E-03
FBXO2,1.20E-03
RNF170,1.20E-03
TESK1,1.20E-03
EDN3,1.20E-03
PMP22,1.20E-03
UNC119B,1.20E-03
XRCC2,1.20E-03
CHRM4,1.20E-03
DYNC1H1,1.20E-03
HIST1H3A,1.20E-03
OGFOD1,1.20E-03
PZP,1.20E-03
HIST1H2BH,1.20E-03
GUCY1A2,1.20E-03
AP1S1,1.20E-03
CCDC71,1.20E-03
SFPQ,1.20E-03
CPT2,1.20E-03
ZNF551,1.20E-03
RPL18,1.20E-03
TMBIM4,1.20E-03
CEACAM6,1.20E-03
ATP6V1H,1.20E-03
BMP1,1.20E-03
ADH1B,1.20E-03
GNA12,1.20E-03
MIP,1.20E-03
NTS,1.20E-03
PLK4,1.20E-03
C2CD3,1.20E-03
CALHM2,1.20E-03
FAM110D,1.20E-03
MYO9A,1.20E-03
LTC4S,1.20E-03
WDR62,1.20E-03
ASCC2,1.20E-03
ZC3H3,1.20E-03
TCOF1,1.20E-03
LIPG,1.20E-03
ST5,1.20E-03
FUT2,1.20E-03
ANGEL2,1.20E-03
