gene,influence
SLC41A3,6.65E-04
CBWD1 /// CBWD2 /// CBWD3 /// CBWD5 /// CBWD6 /// CBWD7 /// LOC101060578,6.65E-04
VDAC3,6.65E-04
NFASC,6.65E-04
DHX34,6.65E-04
TAB2,6.65E-04
HSPA4L,6.65E-04
COL4A2,6.65E-04
UCHL1,6.65E-04
GATC,6.65E-04
CTSB,6.65E-04
CD99,6.65E-04
HIBCH,6.65E-04
SVIL,6.65E-04
ITIH3,6.65E-04
BRINP2,6.65E-04
SMC6,6.65E-04
WIZ,6.65E-04
HNRNPUL2,6.65E-04
CDK7,6.65E-04
USP1,6.65E-04
GSK3A,6.65E-04
HDAC3,6.65E-04
TASP1,6.65E-04
PTTG3P,6.65E-04
NOTCH2,6.65E-04
SYT5,6.65E-04
AVPR1A,6.65E-04
RIPK1,6.65E-04
CHPF2,6.65E-04
NAA50,6.65E-04
HAUS4 /// MIR4707,6.65E-04
GNL3L,6.64E-04
RBL2,6.64E-04
EPYC,6.64E-04
C4BPB,6.64E-04
ACTN2,6.64E-04
NME5,6.64E-04
NRIP1,6.64E-04
RFX7,6.64E-04
CHORDC1,6.64E-04
ACP2,6.64E-04
HCG18,6.64E-04
ZNF480,6.64E-04
ZNF473,6.64E-04
ZSCAN26,6.64E-04
PAXIP1,6.64E-04
TTN,6.64E-04
DDX3X,6.64E-04
NNT,6.64E-04
SEMA3D,6.64E-04
PLK3,6.64E-04
AEN,6.64E-04
NPAS2,6.64E-04
PON1,6.64E-04
ZMPSTE24,6.64E-04
PCGF1,6.64E-04
RNF41,6.64E-04
SYMPK,6.64E-04
ZMIZ1,6.64E-04
MLPH,6.64E-04
BRD8,6.64E-04
IMPDH1,6.64E-04
CD79A,6.64E-04
PGLS,6.64E-04
MDC1,6.63E-04
C9orf78,6.63E-04
GPRC5D,6.63E-04
ZCCHC2,6.63E-04
ACIN1,6.63E-04
C1orf54,6.63E-04
GNRH1,6.63E-04
FNDC3B /// LOC101928615,6.63E-04
FAM184A,6.63E-04
PARPBP,6.63E-04
NAGA,6.63E-04
HILPDA,6.63E-04
KIAA1324,6.63E-04
ALDH7A1,6.63E-04
HNRNPA1,6.63E-04
NAMPT,6.63E-04
ADM,6.63E-04
CD74,6.63E-04
HOXA11,6.63E-04
FARS2,6.63E-04
PLCB1,6.63E-04
GPR88,6.63E-04
ZSWIM1,6.63E-04
SH2D3A,6.63E-04
ZNF613,6.63E-04
HSPH1,6.63E-04
MOGS,6.63E-04
PIK3C2G,6.63E-04
TNIK,6.63E-04
SH2D2A,6.63E-04
PRTN3,6.63E-04
ATRX,6.63E-04
ST13,6.63E-04
CD2,6.63E-04
PITRM1,6.63E-04
KCNJ15,6.62E-04
IQSEC3,6.62E-04
LDLRAP1,6.62E-04
CCDC91,6.62E-04
LILRB2,6.62E-04
PTPN11,6.62E-04
PLSCR4,6.62E-04
FBXO4,6.62E-04
CLDN15,6.62E-04
IPCEF1,6.62E-04
PROSER1,6.62E-04
POLL,6.62E-04
ECH1,6.62E-04
STX17,6.62E-04
NUP54,6.62E-04
FHOD3,6.62E-04
NUP62CL,6.62E-04
TLE2,6.62E-04
WRAP73,6.62E-04
WDR48,6.62E-04
CLCF1,6.62E-04
ZNF507,6.62E-04
FAM50B,6.62E-04
CDKN2A,6.62E-04
P2RX5,6.62E-04
CCDC93,6.62E-04
TBC1D5,6.62E-04
TDRKH,6.62E-04
CCDC28B,6.62E-04
FGF14,6.62E-04
MRPS34,6.62E-04
TSR1,6.62E-04
PSMB2,6.62E-04
KDM7A,6.62E-04
ITSN1,6.62E-04
IL1RAP,6.62E-04
CEACAM21,6.62E-04
SYNGR2,6.62E-04
CCDC134,6.62E-04
TEX30,6.62E-04
NPIPB15,6.62E-04
PCF11,6.62E-04
CHERP,6.62E-04
SNX10,6.61E-04
PLEKHA8P1,6.61E-04
RNASE4,6.61E-04
CBR4,6.61E-04
SNCG,6.61E-04
RASGRF1,6.61E-04
PHB2,6.61E-04
GNA12,6.61E-04
CHMP2A,6.61E-04
HSPB11,6.61E-04
MAN1A2,6.61E-04
CD1E,6.61E-04
PRR14,6.61E-04
IFT27,6.61E-04
OPN1SW,6.61E-04
INO80D,6.61E-04
SNRPF,6.61E-04
RTN1,6.61E-04
GINS4,6.61E-04
DENR,6.61E-04
ZNF112,6.61E-04
PHLPP1,6.61E-04
TRMT13,6.61E-04
PRSS8,6.61E-04
CALCOCO1,6.61E-04
IL1R1,6.61E-04
AP1S2,6.61E-04
BMP7,6.61E-04
USP7,6.61E-04
MECR,6.61E-04
RUVBL1,6.61E-04
RPL22P22 /// RPL22P22,6.61E-04
DMTF1,6.61E-04
FTH1P5,6.60E-04
NPTXR,6.60E-04
EXPH5,6.60E-04
AARS,6.60E-04
CPSF4,6.60E-04
LY96,6.60E-04
SORBS1,6.60E-04
ZNF442,6.60E-04
PALMD,6.60E-04
TP53BP1,6.60E-04
FAM13B,6.60E-04
APLNR,6.60E-04
ODAM,6.60E-04
CSNK1E,6.60E-04
RAB3GAP2,6.60E-04
MMP27,6.60E-04
OASL,6.60E-04
SLC11A2,6.60E-04
ANKHD1 /// ANKHD1-EIF4EBP3,6.60E-04
NOS3,6.60E-04
ENPP4,6.60E-04
KCNK2,6.60E-04
PABPC1P1 /// PABPC1P1,6.60E-04
VPREB3,6.60E-04
UEVLD,6.60E-04
CRMP1,6.60E-04
TPSG1,6.60E-04
SLC12A4,6.60E-04
ZNF764,6.60E-04
RBM26,6.60E-04
MYL12A,6.60E-04
CCL19,6.60E-04
NOP2,6.60E-04
ELP4,6.59E-04
CD151,6.59E-04
OGN,6.59E-04
PLEK,6.59E-04
CAMSAP2,6.59E-04
FAM124B,6.59E-04
HMG20B,6.59E-04
ADORA2B,6.59E-04
PCLO,6.59E-04
PSMB8,6.59E-04
NDFIP1,6.59E-04
AHCYL2,6.59E-04
SASH3,6.59E-04
CES3,6.59E-04
ATP6V0B,6.59E-04
TNFSF13,6.59E-04
SLC7A5,6.59E-04
ACADM,6.59E-04
RNF125,6.59E-04
SPINT2,6.59E-04
TARDBPP1 /// TARDBPP1,6.59E-04
GNAI2,6.59E-04
CNKSR1,6.59E-04
TPRKB,6.59E-04
KLK1,6.59E-04
PMS2P3,6.59E-04
TNK1,6.59E-04
CLINT1,6.59E-04
REPS1,6.59E-04
FCGR2B,6.59E-04
ITIH5,6.59E-04
ARTN,6.59E-04
CD3G,6.59E-04
ZDHHC7,6.59E-04
PTAFR,6.59E-04
CHMP5,6.59E-04
ENDOU,6.59E-04
SDC1,6.59E-04
ATP6V1G2-DDX39B /// DDX39B /// SNORD84,6.59E-04
IDI2-AS1,6.59E-04
CNTFR,6.59E-04
UBE2NL,6.59E-04
LAT2,6.59E-04
C19orf66,6.59E-04
ZNF254,6.59E-04
TMEM204,6.59E-04
CYB5R4,6.59E-04
SHC1P1 /// SHC1P1,6.59E-04
GSTM5,6.58E-04
PLVAP,6.58E-04
DYNC1H1,6.58E-04
EMP3,6.58E-04
SSB,6.58E-04
PNOC,6.58E-04
KLHL4,6.58E-04
ZNF12,6.58E-04
MAST1,6.58E-04
PHACTR2,6.58E-04
LYRM2,6.58E-04
SLC25A42,6.58E-04
PTGER4,6.58E-04
CCT8,6.58E-04
ICAM2,6.58E-04
KATNBL1,6.58E-04
ISOC1,6.58E-04
PRICKLE3,6.58E-04
GPA33,6.58E-04
LIFR,6.58E-04
CLDN4,6.58E-04
MAGI1,6.58E-04
CNTLN,6.58E-04
C14orf93,6.58E-04
PLK1,6.58E-04
FES,6.58E-04
ZNF91,6.58E-04
FGL2,6.58E-04
SERPINB9,6.58E-04
PFDN4,6.58E-04
PMS2P1,6.58E-04
ZNF24,6.58E-04
HPCA,6.58E-04
GTF3A,6.58E-04
ENDOG,6.58E-04
SHB,6.58E-04
CDC42EP1,6.58E-04
CHRNA5,6.58E-04
DCTPP1,6.57E-04
MAML3,6.57E-04
TBCCD1,6.57E-04
SHCBP1,6.57E-04
PXDN,6.57E-04
CDKAL1,6.57E-04
SMAGP,6.57E-04
MAPK3,6.57E-04
APOL6,6.57E-04
PID1,6.57E-04
UBE4B,6.57E-04
COPS7A,6.57E-04
GGA2,6.57E-04
RABIF,6.57E-04
RUNX1T1,6.57E-04
MYO19,6.57E-04
SLC29A2,6.57E-04
TTC9,6.57E-04
ITGA9,6.57E-04
CENPC,6.57E-04
LSM6,6.57E-04
IFT88,6.57E-04
PEX5,6.57E-04
EFNB1,6.57E-04
CCL11,6.57E-04
MOCS3,6.57E-04
MMP10,6.57E-04
KIT,6.57E-04
SEMA4C,6.57E-04
WWC1,6.57E-04
CSAD,6.57E-04
SYNM,6.57E-04
GSTT2,6.57E-04
MDM1,6.57E-04
TAC1,6.57E-04
TMEM177,6.57E-04
FGFR1,6.57E-04
ARHGEF1 /// LOC100505585,6.57E-04
ARCN1,6.56E-04
REEP2,6.56E-04
FBLN1,6.56E-04
SLC2A6,6.56E-04
MAP3K14,6.56E-04
FLRT1,6.56E-04
APOBEC3F,6.56E-04
ZNF174,6.56E-04
CEACAM1,6.56E-04
C1QBP,6.56E-04
RUNDC3A,6.56E-04
STAG3,6.56E-04
AXL,6.56E-04
DDX60,6.56E-04
DNAJB6,6.56E-04
MATN3,6.56E-04
SLC47A1,6.56E-04
AFF4,6.56E-04
POM121,6.56E-04
RBBP7,6.56E-04
MKI67,6.56E-04
ANGEL2,6.56E-04
FCHSD2,6.56E-04
RBM14-RBM4 /// RBM4,6.56E-04
FXR2,6.56E-04
DYNC2LI1,6.56E-04
APOL1,6.56E-04
ARMCX4,6.56E-04
AKT2,6.56E-04
FPR3,6.56E-04
CEP97,6.56E-04
MNS1,6.56E-04
SNX7,6.56E-04
HSBP1,6.56E-04
ZNF749,6.56E-04
EXOSC9,6.56E-04
LAMA1,6.55E-04
FZD6,6.55E-04
ERAP1,6.55E-04
DGKH,6.55E-04
STK17A,6.55E-04
FBXW4,6.55E-04
DNAJC11,6.55E-04
PTPRF,6.55E-04
KLF9,6.55E-04
UPF2,6.55E-04
ARHGAP10,6.55E-04
NDUFA8,6.55E-04
PAPOLA,6.55E-04
DGCR8 /// MIR1306,6.55E-04
XIST,6.55E-04
PLCG1,6.55E-04
CHST2,6.55E-04
TFPT,6.55E-04
TLL1,6.55E-04
EDC3,6.55E-04
SLC8A1,6.55E-04
DBF4B,6.55E-04
RGS19,6.55E-04
SLC2A1,6.55E-04
DMC1,6.55E-04
NPY1R,6.55E-04
MAP2K4,6.55E-04
PYHIN1,6.55E-04
SBNO2,6.55E-04
CYB561D2,6.55E-04
TERF2IP,6.55E-04
DBR1,6.55E-04
KCTD5,6.55E-04
RAB9A,6.55E-04
RPL19,6.55E-04
PIR,6.55E-04
MBOAT7,6.55E-04
GAMT,6.55E-04
CCR8,6.55E-04
TNNI2,6.55E-04
ZNF444,6.55E-04
AMDHD2 /// CEMP1,6.55E-04
PRDM11,6.55E-04
KCNQ1OT1 /// LOC101927338,6.55E-04
SLC4A1AP,6.55E-04
ZNF816 /// ZNF816-ZNF321P,6.54E-04
C4orf46 /// TOMM7,6.54E-04
YBX2,6.54E-04
PIPOX,6.54E-04
ABT1,6.54E-04
RALGAPB,6.54E-04
TGFBRAP1,6.54E-04
RAB1B,6.54E-04
LRRC37A /// LRRC37A2 /// LRRC37A3 /// LRRC37A4P,6.54E-04
CCDC85C,6.54E-04
MFAP1,6.54E-04
FKBP11,6.54E-04
DCUN1D1,6.54E-04
VPS13A,6.54E-04
HOXD1,6.54E-04
LAG3,6.54E-04
UST,6.54E-04
TSPYL1,6.54E-04
CTR9,6.54E-04
SLC44A4,6.54E-04
AMD1,6.54E-04
LMNB1,6.54E-04
QPCT,6.54E-04
RPP30,6.54E-04
NDC80,6.54E-04
GLTP,6.54E-04
ATP7A,6.54E-04
MTMR14,6.54E-04
GUSBP3 /// SMA4 /// SMA5,6.54E-04
LRBA,6.54E-04
FAT2,6.54E-04
PTPRZ1,6.54E-04
CD320,6.54E-04
KCNK3,6.54E-04
CKLF,6.54E-04
DFFB,6.54E-04
REEP5,6.54E-04
C11orf95,6.54E-04
MTRF1,6.54E-04
ATXN7,6.54E-04
FARSA,6.53E-04
NEK11,6.53E-04
SURF1,6.53E-04
SGCD,6.53E-04
SLC26A4,6.53E-04
SPAG6,6.53E-04
IFT81,6.53E-04
PHKA1,6.53E-04
CRADD,6.53E-04
SIAH1,6.53E-04
EPB41L1,6.53E-04
DUSP12,6.53E-04
IPP,6.53E-04
ZSCAN18,6.53E-04
TRIM14,6.53E-04
SPTLC3,6.53E-04
HERC1,6.53E-04
SYNGR4,6.53E-04
ECSIT,6.53E-04
TMEM231,6.53E-04
ZMAT3,6.53E-04
VAPB,6.53E-04
ADAMTSL2,6.53E-04
NAT9,6.53E-04
AGAP11 /// AGAP4 /// AGAP6 /// AGAP7P /// CTGLF12P /// LOC101060581,6.53E-04
ZNF197,6.53E-04
AFAP1,6.53E-04
KRT8P17 /// KRT8P17,6.53E-04
LRRC17,6.53E-04
FSBP /// RAD54B,6.53E-04
SCRN1,6.53E-04
TAP2,6.53E-04
SCML1,6.53E-04
LAMTOR2,6.53E-04
ASB1,6.53E-04
NPEPL1,6.53E-04
CXorf21,6.53E-04
ATF7IP2,6.53E-04
DCP2,6.53E-04
TRAPPC8,6.53E-04
FIP1L1,6.53E-04
NAALAD2,6.53E-04
CD244,6.53E-04
FAM149A,6.53E-04
GSTA4,6.52E-04
RAD51D,6.52E-04
STX18,6.52E-04
ELP6,6.52E-04
IGLC1,6.52E-04
MT1E,6.52E-04
ZFYVE9,6.52E-04
FARP1,6.52E-04
WDR13,6.52E-04
POGK,6.52E-04
ASIP,6.52E-04
CXCL2,6.52E-04
UPF3A,6.52E-04
COL14A1,6.52E-04
SMIM8,6.52E-04
CYTH4,6.52E-04
TUBGCP2,6.52E-04
NME1,6.52E-04
AGTR1,6.52E-04
COQ3,6.52E-04
RBMS1,6.52E-04
NDRG1,6.52E-04
FSTL4,6.52E-04
TTC28,6.52E-04
TRMT112,6.52E-04
SLC13A4,6.52E-04
CTBP1,6.52E-04
ORAI3,6.52E-04
CDA,6.52E-04
RBM28,6.52E-04
RAD54L,6.52E-04
KRT15,6.52E-04
KRT23,6.52E-04
SGCA,6.52E-04
THOC2,6.52E-04
IL2RA,6.51E-04
TAOK3,6.51E-04
HOXA6,6.51E-04
SPATA20,6.51E-04
NPPC,6.51E-04
DUSP14,6.51E-04
PEPD,6.51E-04
SFSWAP,6.51E-04
EXTL3,6.51E-04
ZNF273,6.51E-04
MAST2,6.51E-04
MAST4,6.51E-04
TBXA2R,6.51E-04
GPR17,6.51E-04
GDF5,6.51E-04
ENPP1,6.51E-04
RPS6KB1,6.51E-04
SEC31A,6.51E-04
GPR20,6.51E-04
GOLGA3,6.51E-04
AK5,6.51E-04
RMDN3,6.51E-04
STX2,6.51E-04
TBL1X,6.51E-04
PSMA2,6.51E-04
TXNL1,6.51E-04
INTS1,6.51E-04
MCM6,6.51E-04
TGFB1,6.51E-04
N4BP3,6.51E-04
LAMP3,6.51E-04
COBL,6.51E-04
PRKACA,6.51E-04
ABCA6,6.51E-04
VLDLR,6.51E-04
PRNP,6.50E-04
ENOSF1,6.50E-04
SOSTDC1,6.50E-04
KLRC3,6.50E-04
TNFSF15,6.50E-04
MATN4,6.50E-04
RAD23B,6.50E-04
DTWD1,6.50E-04
GOLM1,6.50E-04
SUV39H2,6.50E-04
PCTP,6.50E-04
ZMYND10,6.50E-04
CUL3,6.50E-04
EPB41L4B,6.50E-04
PCBP1,6.50E-04
RAB11FIP2,6.50E-04
NUP85,6.50E-04
BMPR1B,6.50E-04
CLIC1P1 /// CLIC1P1,6.50E-04
ITGA8,6.50E-04
SF3B4,6.50E-04
ZBTB39,6.50E-04
SEC61A2,6.50E-04
RPS20 /// SNORD54,6.50E-04
CBX1,6.50E-04
HEATR1,6.50E-04
SFT2D3 /// WDR33,6.50E-04
NRCAM,6.50E-04
MPZL2,6.50E-04
SGK2,6.50E-04
TM9SF3,6.50E-04
S100A10,6.50E-04
AGPAT2,6.50E-04
GTPBP10 /// LOC101927446,6.50E-04
DCTN2,6.50E-04
OLFML3,6.49E-04
UBE4A,6.49E-04
CDK11A /// CDK11B,6.49E-04
EIF3I,6.49E-04
C17orf80,6.49E-04
RPL32,6.49E-04
ANAPC13,6.49E-04
PKP1,6.49E-04
LCMT1,6.49E-04
TNK2,6.49E-04
TMEM165,6.49E-04
MYL7,6.49E-04
TUFT1,6.49E-04
IFIT2,6.49E-04
HAGH,6.49E-04
FRYL,6.49E-04
OTOR,6.49E-04
MAB21L1 /// MIR548F5,6.49E-04
ATP1B3,6.49E-04
AZIN1,6.49E-04
LRP5L,6.49E-04
CIZ1,6.49E-04
STAMBP,6.49E-04
TMA7,6.49E-04
NAA35,6.49E-04
PIBF1,6.49E-04
ADCYAP1R1,6.49E-04
SS18L1,6.49E-04
CWH43,6.49E-04
HOXC5,6.49E-04
IKBKE,6.48E-04
TBL2,6.48E-04
C16orf71,6.48E-04
OMD,6.48E-04
PRKDC,6.48E-04
ERGIC3,6.48E-04
MT1G,6.48E-04
OXTR,6.48E-04
LEP,6.48E-04
LIMA1,6.48E-04
SLC22A17,6.48E-04
KRT33A,6.48E-04
PALM,6.48E-04
KARS,6.48E-04
GOLGA5,6.48E-04
PON3,6.48E-04
KCNMB3,6.48E-04
NRXN3,6.48E-04
CCR7,6.48E-04
PDCD1,6.48E-04
EZH1,6.48E-04
NCDN,6.48E-04
ZNF839,6.48E-04
RRP12,6.48E-04
USP11,6.48E-04
UQCRFS1,6.48E-04
LIPA,6.48E-04
SLAMF7,6.48E-04
C1orf159,6.48E-04
TMEM209,6.48E-04
PMEPA1,6.48E-04
TNFRSF10D,6.48E-04
EXOSC4,6.48E-04
ZNF16,6.48E-04
YEATS4,6.48E-04
HDDC2,6.48E-04
S100A6,6.48E-04
SH3BP5,6.48E-04
KCNK15,6.48E-04
TRIM28,6.48E-04
TRPM6,6.48E-04
ZZEF1,6.48E-04
GOT1,6.48E-04
AACS,6.48E-04
CASC3 /// MIR6866,6.48E-04
CCDC88C,6.48E-04
ATXN7L1,6.48E-04
ZNF268,6.48E-04
ALDH3A2,6.47E-04
DUOX1,6.47E-04
TXNRD3 /// TXNRD3NB,6.47E-04
PGAP1,6.47E-04
FARP2,6.47E-04
METTL2B,6.47E-04
MEGF8,6.47E-04
HLA-F-AS1,6.47E-04
ARIH2,6.47E-04
RPL23AP32,6.47E-04
SYF2,6.47E-04
TIMP3,6.47E-04
SLC31A1,6.47E-04
GAR1,6.47E-04
ME3,6.47E-04
CENPQ,6.47E-04
RNF38,6.47E-04
VPS45,6.47E-04
LRRC41,6.47E-04
CTSH,6.47E-04
KDM5B,6.47E-04
TRIP12,6.47E-04
HSPA1A /// HSPA1B,6.47E-04
ZNF443,6.47E-04
KLRG1,6.47E-04
ACTN3,6.47E-04
COL3A1,6.47E-04
R3HDM2,6.47E-04
SLC35B1,6.47E-04
TUBA1C,6.47E-04
DUSP10,6.47E-04
ZNF200,6.47E-04
TAF4,6.47E-04
GEMIN8,6.47E-04
CD1B,6.47E-04
ZWILCH,6.47E-04
UNKL,6.47E-04
PRAME,6.47E-04
AMT,6.47E-04
NIPSNAP1,6.47E-04
ZNF518A,6.47E-04
LILRB4,6.47E-04
NHP2,6.47E-04
GLA,6.47E-04
NUDT21,6.47E-04
CDC6,6.46E-04
CCNO,6.46E-04
LIN7B,6.46E-04
CALCRL,6.46E-04
ZNF141,6.46E-04
MZB1,6.46E-04
ZNF771,6.46E-04
ACVRL1,6.46E-04
SERPINB5,6.46E-04
KCNN4,6.46E-04
ANK3,6.46E-04
CXCR2,6.46E-04
ZDHHC24,6.46E-04
PDE4A,6.46E-04
LPXN,6.46E-04
PTGR2 /// ZNF410,6.46E-04
BTN2A2,6.46E-04
TSPAN6,6.46E-04
WDR12,6.46E-04
AGGF1,6.46E-04
SLC26A10,6.46E-04
ABCA3,6.46E-04
SCML2,6.46E-04
CBX6,6.46E-04
XYLB,6.46E-04
PELP1,6.46E-04
BZW1,6.46E-04
RAP1B,6.46E-04
ZNF532,6.46E-04
CCNT1,6.46E-04
PDXK,6.46E-04
GTPBP1,6.46E-04
ZNF451,6.46E-04
BLK,6.46E-04
GNAQ,6.46E-04
CALB2,6.46E-04
REXO2,6.46E-04
RNPS1,6.46E-04
GPX2,6.46E-04
DSTNP2,6.46E-04
SCAND1,6.46E-04
HDAC2,6.46E-04
FER1L4,6.45E-04
RNGTT,6.45E-04
MUC5B,6.45E-04
CUZD1,6.45E-04
RAP1GDS1,6.45E-04
CMC4,6.45E-04
KDM3A,6.45E-04
ACBD4,6.45E-04
PCDHGA8,6.45E-04
PSMD9,6.45E-04
EIF1B,6.45E-04
TSHZ2,6.45E-04
SPATA2,6.45E-04
P2RY13,6.45E-04
DNAAF2,6.45E-04
TNIP1,6.45E-04
CAPG,6.45E-04
ARID3B,6.45E-04
CCND1,6.45E-04
CTDSPL,6.45E-04
BNIP3L,6.45E-04
RRM2,6.45E-04
RNASEL,6.45E-04
DNAJC6,6.45E-04
NUDC,6.45E-04
CASK,6.45E-04
KNOP1,6.45E-04
CDC7,6.45E-04
MCAT,6.45E-04
GTDC1,6.45E-04
NEBL,6.45E-04
TFIP11,6.45E-04
PRKACB,6.45E-04
ABHD4,6.44E-04
TRAIP,6.44E-04
HAS1,6.44E-04
TPST2,6.44E-04
ICAM1,6.44E-04
C4BPA,6.44E-04
CITED2,6.44E-04
PIN4,6.44E-04
PRKAR1A,6.44E-04
CYP46A1,6.44E-04
PPIEL,6.44E-04
AUTS2,6.44E-04
GPBP1L1,6.44E-04
DRG1,6.44E-04
PECAM1,6.44E-04
GREB1,6.44E-04
GPR171,6.44E-04
KRT83,6.44E-04
POLG,6.44E-04
ZFP69B,6.44E-04
TTF2,6.44E-04
ZNF20 /// ZNF625-ZNF20,6.44E-04
HDAC1,6.44E-04
PLK4,6.44E-04
SLC35F5,6.44E-04
AMOT,6.44E-04
GALT,6.44E-04
MELK,6.44E-04
HADHB,6.44E-04
SERPINB10,6.44E-04
CRIP1,6.44E-04
GLT8D1,6.44E-04
RPL39,6.44E-04
CERK,6.44E-04
PCDHGA11 /// PCDHGC3,6.44E-04
MATN1,6.44E-04
ATP2A3,6.44E-04
LCK,6.44E-04
SGPP1,6.44E-04
THSD7A,6.44E-04
MPHOSPH9,6.44E-04
COX6CP2 /// COX6CP2,6.44E-04
RPL5 /// SNORD21,6.44E-04
ENGASE,6.44E-04
DUSP6,6.43E-04
PRR16,6.43E-04
SMN1 /// SMN2,6.43E-04
GLP1R,6.43E-04
SPTAN1,6.43E-04
HHLA3,6.43E-04
P2RX7,6.43E-04
GYS1,6.43E-04
USP33,6.43E-04
PWAR5,6.43E-04
NCAPD2,6.43E-04
CEBPA-AS1,6.43E-04
TLR6,6.43E-04
PBK,6.43E-04
SLC39A6,6.43E-04
IL7,6.43E-04
DHFR,6.43E-04
CTNNBIP1,6.43E-04
RBM23,6.43E-04
GMPS,6.43E-04
TRIP4,6.43E-04
ANAPC5,6.43E-04
SLC7A11,6.43E-04
TRADD,6.43E-04
FASTK,6.43E-04
HERC2P2 /// HERC2P9,6.43E-04
EXTL1,6.43E-04
ZNF3,6.43E-04
MYOM2,6.43E-04
CAPN9,6.43E-04
HADHA,6.43E-04
SSH1,6.43E-04
CST2,6.42E-04
ACD,6.42E-04
GNPDA1,6.42E-04
BCL2A1,6.42E-04
ORC6,6.42E-04
DDX27,6.42E-04
LRIG2,6.42E-04
UBTD1,6.42E-04
KDM4A,6.42E-04
EIF2S2,6.42E-04
ARSE,6.42E-04
DAP,6.42E-04
TNS3,6.42E-04
RASGRP2,6.42E-04
PYGL,6.42E-04
DHTKD1,6.42E-04
CDKN2C,6.42E-04
FEZ1,6.42E-04
PIK3CG,6.42E-04
RHOH,6.42E-04
PRPF4B,6.42E-04
AARSD1 /// PTGES3L /// PTGES3L-AARSD1,6.42E-04
MTOR,6.42E-04
B4GALT6,6.42E-04
PCDH17,6.42E-04
APOL3,6.42E-04
CDH11,6.42E-04
HBB,6.42E-04
ELN,6.42E-04
VASP,6.42E-04
TMEM254,6.42E-04
MYL3,6.42E-04
TGFBR1,6.42E-04
HERC2P3 /// LOC101930458,6.42E-04
BRAP,6.42E-04
AK4 /// LOC100507855,6.42E-04
EAF2,6.42E-04
RAB27B,6.42E-04
SULT1A2,6.42E-04
HMGB1P4 /// HMGB1P4,6.42E-04
LMO4,6.42E-04
ARFGAP3,6.42E-04
ECHDC3,6.42E-04
GPX4,6.42E-04
ARMC8,6.42E-04
CSPP1,6.42E-04
LLGL2,6.42E-04
TDRD3,6.42E-04
UBE2G2,6.42E-04
TSPO,6.42E-04
RSL24D1,6.41E-04
TANK,6.41E-04
CNN1,6.41E-04
CUEDC1,6.41E-04
XCR1,6.41E-04
TNPO1,6.41E-04
CAMK2B,6.41E-04
CASP2,6.41E-04
LPL,6.41E-04
PDK4,6.41E-04
HSPE1,6.41E-04
GNL3 /// SNORD19B,6.41E-04
SLC3A1,6.41E-04
CRYBB2P1,6.41E-04
ZFR,6.41E-04
PLOD1,6.41E-04
MAPK13,6.41E-04
PDE4D,6.41E-04
ME2,6.41E-04
ZNF155,6.41E-04
AURKA,6.41E-04
RPL18P10 /// RPL18P10,6.41E-04
PML,6.41E-04
CCDC121,6.41E-04
GOLGA4,6.41E-04
DPY19L1,6.41E-04
GAPDHS,6.41E-04
PLAA,6.41E-04
CAPZB,6.41E-04
SLC25A11,6.41E-04
TIMM10,6.41E-04
MRC1,6.41E-04
SLC39A14,6.41E-04
MFAP4,6.41E-04
HSPA1L,6.41E-04
PSMD5,6.41E-04
PPARGC1A,6.40E-04
RHBDF2,6.40E-04
ZNF747,6.40E-04
DGKQ,6.40E-04
CNPY4,6.40E-04
CDKL1,6.40E-04
N4BP2L2-IT2,6.40E-04
MMADHC,6.40E-04
SLC36A1,6.40E-04
RPS17,6.40E-04
MFN1,6.40E-04
TCTN1,6.40E-04
ARHGEF28,6.40E-04
HIGD2A,6.40E-04
RPLP2,6.40E-04
MXRA8,6.40E-04
UPF1,6.40E-04
CXCL10,6.40E-04
RNF111,6.40E-04
ASH1L,6.40E-04
EIF3E,6.40E-04
RHOB,6.40E-04
GSTM4,6.40E-04
SCGN,6.40E-04
DYM,6.40E-04
INSIG1,6.40E-04
DNASE2,6.40E-04
NDUFS3,6.40E-04
ZCCHC6,6.40E-04
UBR7,6.40E-04
NAP1L3,6.40E-04
NDN,6.40E-04
MKNK2,6.40E-04
HERC6,6.40E-04
TTC30A,6.40E-04
ATP1A2,6.40E-04
ZNF629,6.39E-04
SLC25A14,6.39E-04
SPC24,6.39E-04
SEC63,6.39E-04
RPL7,6.39E-04
PSMD8,6.39E-04
PTPRCAP,6.39E-04
EFR3A,6.39E-04
AP1S1,6.39E-04
DIABLO,6.39E-04
PTGDR2,6.39E-04
SAV1,6.39E-04
CD33,6.39E-04
HMMR,6.39E-04
SECISBP2,6.39E-04
COX10,6.39E-04
TFF2,6.39E-04
ALG3,6.39E-04
MYO5C,6.39E-04
GRAMD1C,6.39E-04
ASB8,6.39E-04
SULT2B1,6.39E-04
PNRC2,6.39E-04
CPB1,6.39E-04
GIGYF2,6.39E-04
UTRN,6.39E-04
DZANK1,6.39E-04
DDX6,6.39E-04
DDX46,6.39E-04
STX6,6.39E-04
PDE6G,6.39E-04
PLA2G3,6.39E-04
APLP2,6.39E-04
GFM1,6.39E-04
IL12RB1,6.39E-04
GUF1,6.39E-04
CHPT1,6.39E-04
DNAH6,6.38E-04
LGR5,6.38E-04
ZNF322,6.38E-04
LANCL2,6.38E-04
WDR43,6.38E-04
SNRPB,6.38E-04
TOMM40,6.38E-04
ZNF80,6.38E-04
